time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676232186.3615518	12.176	0.222	0.0	0.15	0.0	1.0	0.9520000000000001	0.95	1.0	72.0	78.0	80.0	68.0	
1676232186.5620298	12.176	0.263	0.053	0.05	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232186.7625215	12.027	0.316	0.14300000000000002	0.095	0.095	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232186.963	12.027	0.0	0.19	0.0	0.05	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232187.163516	12.027	0.21100000000000002	0.16699999999999998	0.0	0.85	1.0	1.0	1.0	0.95	72.0	78.0	80.0	68.0	
1676232187.364004	12.027	0.111	0.15	0.05	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232187.5644639	12.027	0.111	0.111	0.05	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232187.764992	12.168	0.111	0.22699999999999998	0.053	0.0	1.0	1.0	0.9520000000000001	1.0	72.0	78.0	79.0	68.0	
1676232187.9654675	12.168	0.059000000000000004	0.105	0.05	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232188.1659596	12.168	0.111	0.2	0.05	0.0	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232188.366442	12.168	0.21100000000000002	0.1	0.0	0.053	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232188.566946	12.153	0.158	0.158	0.05	0.048	1.0	1.0	0.955	1.0	72.0	78.0	80.0	68.0	
1676232188.7674944	12.153	0.16699999999999998	0.15	0.05	0.727	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232188.9679933	12.153	0.0	0.158	0.0	0.25	1.0	1.0	1.0	1.0	72.0	78.0	80.0	68.0	
1676232189.1684713	12.153	0.21100000000000002	0.19	0.0	0.0	1.0	1.0	1.0	1.0	72.0	78.0	79.0	67.0	
1676232189.3689563	12.153	0.11800000000000001	0.158	0.0	0.0	1.0	1.0	1.0	0.9520000000000001	72.0	78.0	80.0	68.0	
1676232189.5694146	12.153	0.0	0.105	0.0	0.0	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232189.769912	12.153	0.2	0.0	0.1	0.05	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232189.9703958	12.126	0.222	0.05	0.15	0.048	1.0	1.0	0.955	1.0	72.0	78.0	80.0	68.0	
1676232190.1708739	12.126	0.055999999999999994	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232190.371377	12.126	0.11800000000000001	0.05	0.15	0.33299999999999996	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232190.571879	12.126	0.16699999999999998	0.055999999999999994	0.15	0.6	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232190.772383	12.214	0.158	0.0	0.19	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232190.9728572	12.214	0.0	0.0	0.105	0.05	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232191.1733444	12.214	0.11800000000000001	0.05	0.1	0.0	1.0	1.0	1.0	1.0	72.0	79.0	80.0	68.0	
1676232191.373816	12.214	0.21100000000000002	0.0	0.15	0.0	1.0	1.0	0.95	0.9520000000000001	73.0	78.0	80.0	68.0	
1676232191.574408	12.214	0.222	0.0	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232191.7749052	12.18	0.16699999999999998	0.095	0.22699999999999998	0.136	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232191.975372	12.18	0.053	0.0	0.105	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232192.1758547	12.18	0.9	0.0	0.111	0.05	1.0	1.0	0.95	1.0	73.0	79.0	80.0	68.0	
1676232192.3763213	12.18	0.158	0.053	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232192.5767922	12.195	0.222	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232192.777302	12.195	0.059000000000000004	0.05	0.15	0.1	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232192.9777734	12.195	0.111	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232193.178249	12.195	0.25	0.0	0.182	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232193.378718	12.195	0.055999999999999994	0.19	0.055999999999999994	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232193.5791874	12.027	0.25	0.0	0.14300000000000002	0.0	1.0	1.0	0.95	1.0	73.0	79.0	80.0	68.0	
1676232193.7797165	12.027	0.684	0.14300000000000002	0.15	0.105	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232193.9802358	12.027	0.5	0.0	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232194.1807034	12.027	0.0	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	79.0	68.0	
1676232194.3811913	12.027	0.0	0.0	0.14300000000000002	0.0	1.0	0.95	1.0	0.95	73.0	79.0	80.0	68.0	
1676232194.5816588	12.027	0.2	0.0	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232194.782163	12.172	0.222	0.0	0.1	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232194.9826357	12.172	0.15	0.0	0.105	0.05	1.0	1.0	0.95	1.0	73.0	79.0	80.0	68.0	
1676232195.183109	12.172	0.11800000000000001	0.0	0.15	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232195.3835938	12.172	0.263	0.055999999999999994	0.105	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232195.5841136	12.172	0.9	0.055999999999999994	0.22699999999999998	0.053	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232195.7846065	12.225	0.25	0.053	0.15	0.095	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232195.9851146	12.225	0.055999999999999994	0.05	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232196.1855876	12.225	0.16699999999999998	0.0	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232196.3860533	12.225	0.16699999999999998	0.0	0.105	0.0	1.0	1.0	0.95	0.95	73.0	79.0	80.0	68.0	
1676232196.5865214	12.225	0.055999999999999994	0.05	0.14300000000000002	0.1	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232196.7870355	12.191	0.263	0.0	0.15	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	68.0	
1676232196.9875197	12.191	0.105	0.053	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232197.1880386	12.191	0.8	0.2	0.21100000000000002	0.2	1.0	1.0	0.9520000000000001	1.0	73.0	79.0	80.0	68.0	
1676232197.3885498	12.191	0.21100000000000002	0.0	0.105	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	69.0	
1676232197.589161	12.206	0.111	0.0	0.182	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	69.0	
1676232197.7896926	12.206	0.17600000000000002	0.053	0.059000000000000004	0.0	0.9470000000000001	1.0	0.95	0.95	72.0	79.0	79.0	67.0	
1676232197.9902892	12.206	0.105	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232198.1907895	12.206	0.25	0.053	0.19	0.048	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232198.3912613	12.206	0.21100000000000002	0.1	0.14300000000000002	0.05	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232198.5917532	12.21	0.158	0.095	0.15	0.0	1.0	1.0	0.955	0.955	73.0	79.0	80.0	68.0	
1676232198.7922792	12.21	0.444	0.0	0.15	0.105	1.0	1.0	1.0	1.0	73.0	79.0	80.0	69.0	
1676232198.9928095	12.21	0.65	0.0	0.111	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232199.193293	12.21	0.1	0.048	0.053	0.0	1.0	1.0	1.0	1.0	73.0	79.0	79.0	68.0	
1676232199.3937852	12.21	0.11800000000000001	0.0	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	80.0	68.0	
1676232199.5942762	12.21	0.111	0.0	0.217	0.048	1.0	1.0	1.0	1.0	73.0	79.0	81.0	68.0	
1676232199.7949288	12.21	0.1	0.05	0.105	0.1	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232199.9954307	12.21	0.17600000000000002	0.0	0.15	0.048	1.0	1.0	0.95	1.0	73.0	79.0	80.0	68.0	
1676232200.1959076	12.21	0.05	0.0	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	68.0	
1676232200.396377	12.21	0.105	0.05	0.111	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232200.5969255	12.176	0.9	0.053	0.28600000000000003	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232200.7975724	12.176	0.263	0.0	0.15	0.055999999999999994	1.0	1.0	1.0	1.0	73.0	79.0	80.0	69.0	
1676232200.9980433	12.176	0.055999999999999994	0.0	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232201.1986473	12.176	0.21100000000000002	0.095	0.105	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232201.3991156	12.176	0.111	0.0	0.14300000000000002	0.0	1.0	1.0	0.9520000000000001	0.955	73.0	79.0	80.0	68.0	
1676232201.5996037	12.145	0.15	0.136	0.2	0.048	1.0	1.0	1.0	1.0	73.0	79.0	81.0	68.0	
1676232201.8001313	12.145	0.063	0.0	0.158	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232202.0006046	12.145	0.0	0.095	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232202.2012262	12.145	0.095	0.42100000000000004	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232202.4018722	12.145	0.059000000000000004	0.5	0.158	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232202.6023324	12.126	0.19	0.0	0.158	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232202.8028405	12.126	0.222	0.1	0.105	0.1	1.0	1.0	0.9520000000000001	1.0	73.0	79.0	80.0	68.0	
1676232203.0033321	12.126	0.15	0.05	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232203.203813	12.126	0.055999999999999994	0.0	0.182	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232203.40429	12.126	0.095	0.053	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232203.6047754	12.218	0.11800000000000001	0.05	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232203.805284	12.218	0.21100000000000002	0.105	0.105	0.1	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232204.0057762	12.218	0.105	0.85	0.105	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232204.206396	12.218	0.21100000000000002	0.0	0.19	0.05	1.0	1.0	0.95	1.0	73.0	79.0	80.0	68.0	
1676232204.4068627	12.218	0.0	0.0	0.15	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232204.6073298	12.218	0.0	0.0	0.19	0.048	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232204.807841	12.21	0.2	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232205.0083246	12.21	0.11800000000000001	0.0	0.105	0.0	1.0	1.0	0.95	0.9520000000000001	73.0	79.0	81.0	69.0	
1676232205.2088094	12.21	0.053	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232205.4092765	12.21	0.16699999999999998	0.14300000000000002	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232205.609788	12.092	0.11800000000000001	0.7140000000000001	0.158	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232205.810297	12.092	0.318	0.25	0.15	0.105	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232206.010762	12.092	0.2	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232206.2112334	12.092	0.11800000000000001	0.0	0.1	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232206.411689	12.092	0.2	0.05	0.105	0.0	1.0	1.0	0.95	1.0	73.0	79.0	81.0	69.0	
1676232206.6121528	12.206	0.16699999999999998	0.053	0.14300000000000002	0.048	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232206.81267	12.206	0.16699999999999998	0.0	0.158	0.14300000000000002	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232207.0131538	12.206	0.0	0.048	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232207.2136626	12.206	0.16699999999999998	0.278	0.19	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232207.4141688	12.206	0.21100000000000002	0.619	0.158	0.053	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232207.6146379	12.138	0.158	0.1	0.182	0.091	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232207.815161	12.138	0.111	0.15	0.111	0.053	1.0	1.0	0.9520000000000001	1.0	73.0	79.0	80.0	69.0	
1676232208.0156453	12.138	0.05	0.0	0.158	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232208.2161338	12.138	0.0	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232208.4166038	12.138	0.053	0.05	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232208.6172142	12.138	0.11800000000000001	0.0	0.15	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232208.8177364	12.225	0.21100000000000002	0.0	0.15	0.14300000000000002	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232209.0182564	12.225	0.222	0.905	0.158	0.053	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232209.2187426	12.225	0.055999999999999994	0.0	0.105	0.0	1.0	1.0	0.9520000000000001	0.95	73.0	79.0	80.0	68.0	
1676232209.4192302	12.225	0.2	0.19	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232209.619702	12.138	0.16699999999999998	0.0	0.19	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232209.8201983	12.138	0.15	0.105	0.111	0.053	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232210.020676	12.138	0.15	0.0	0.1	0.0	1.0	0.9520000000000001	0.95	1.0	73.0	79.0	81.0	69.0	
1676232210.2211676	12.138	0.16699999999999998	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232210.4216502	12.138	0.062	0.0	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232210.6221755	12.214	0.158	0.6	0.2	0.05	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232210.822701	12.214	0.222	0.316	0.158	0.105	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232211.0231748	12.214	0.158	0.0	0.182	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232211.2236738	12.214	0.111	0.053	0.105	0.048	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232211.4241624	12.214	0.158	0.05	0.19	0.0	1.0	1.0	0.95	0.95	73.0	79.0	80.0	69.0	
1676232211.624643	12.214	0.095	0.0	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232211.8251686	12.035	0.263	0.053	0.105	0.095	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232212.0256312	12.035	0.055999999999999994	0.0	0.105	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232212.2262743	12.035	0.21100000000000002	0.21100000000000002	0.15	0.0	1.0	1.0	0.95	0.95	73.0	79.0	81.0	69.0	
1676232212.4268055	12.035	0.2	0.722	0.158	0.105	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232212.627288	12.229	0.14300000000000002	0.105	0.14300000000000002	0.0	1.0	1.0	1.0	1.0	73.0	79.0	81.0	69.0	
1676232212.8277948	12.229	0.062	0.0	0.158	0.053	0.85	0.85	0.9470000000000001	0.85	66.0	75.0	81.0	64.0	
1676232213.0282629	12.229	0.095	0.0	0.105	0.0	0.0	0.048	1.0	0.0	59.0	68.0	79.0	58.0	
1676232213.2287252	12.229	0.05	0.0	0.14300000000000002	0.05	0.095	0.0	1.0	0.0	57.0	65.0	76.0	56.0	
1676232213.4292223	12.229	0.1	0.091	0.1	0.316	0.1	0.0	1.0	0.0	57.0	63.0	74.0	55.0	
1676232213.6297126	12.229	0.263	0.0	0.15	0.14300000000000002	0.111	0.0	1.0	0.0	54.0	62.0	73.0	54.0	
1676232213.8302188	5.649	0.21100000000000002	0.095	0.105	0.053	0.048	0.0	1.0	0.0	53.0	61.0	72.0	53.0	
1676232214.0306287	5.649	0.053	0.833	0.15	0.05	0.055999999999999994	0.05	1.0	0.0	53.0	60.0	71.0	52.0	
1676232214.230923	5.649	0.1	0.381	0.0	0.0	0.05	0.05	1.0	0.048	53.0	59.0	71.0	52.0	
1676232214.4312108	5.649	0.15	0.0	0.0	0.0	0.0	0.0	1.0	0.095	52.0	59.0	70.0	52.0	
1676232214.6314967	5.649	0.0	0.0	0.0	0.0	0.0	0.05	1.0	0.0	51.0	58.0	69.0	51.0	
1676232214.831784	5.912	0.048	0.048	0.095	0.0	0.0	0.05	1.0	0.0	51.0	58.0	69.0	51.0	
1676232215.0320754	5.912	0.053	0.0	0.0	0.0	0.05	0.0	1.0	0.048	50.0	57.0	69.0	50.0	
1676232215.2323592	5.912	0.0	0.0	0.0	0.048	0.048	0.0	1.0	0.0	50.0	57.0	68.0	50.0	
1676232215.4326584	5.912	0.316	0.0	0.0	0.0	0.21100000000000002	0.095	1.0	0.0	52.0	57.0	68.0	50.0	
1676232215.6329541	5.912	0.316	0.19	0.0	0.0	0.17600000000000002	0.1	1.0	0.048	52.0	57.0	68.0	50.0	
1676232215.833105	6.157	0.2	1.0	0.0	0.0	0.1	0.105	1.0	0.0	51.0	58.0	67.0	50.0	
1676232216.0334048	6.157	0.263	0.0	0.0	0.0	0.21100000000000002	0.05	1.0	0.0	50.0	57.0	67.0	49.0	
1676232216.2336955	6.157	0.474	0.0	0.0	0.0	0.0	0.111	1.0	0.05	50.0	58.0	67.0	49.0	
1676232216.4339821	6.157	0.158	0.0	0.0	0.0	0.05	0.105	1.0	0.05	49.0	56.0	67.0	49.0	
1676232216.634258	6.164	0.05	0.0	0.0	0.0	0.0	0.048	0.316	0.095	48.0	52.0	54.0	48.0	
1676232216.8345232	6.164	0.095	0.0	0.0	0.0	0.0	0.05	0.0	0.0	47.0	49.0	50.0	46.0	
1676232217.0347803	6.164	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	46.0	47.0	48.0	45.0	
1676232217.2350543	6.164	0.368	0.0	0.0	0.0	0.0	0.263	0.55	0.0	46.0	52.0	60.0	45.0	
1676232217.4353423	6.164	0.278	0.524	0.0	0.0	0.053	0.16699999999999998	1.0	0.0	47.0	54.0	63.0	46.0	
1676232217.6356227	6.145	0.35	0.632	0.0	0.095	0.15	0.222	1.0	0.1	48.0	55.0	64.0	47.0	
1676232217.8359103	6.145	0.263	0.0	0.0	0.0	0.05	0.111	1.0	0.05	47.0	54.0	65.0	47.0	
1676232218.0361927	6.145	0.05	0.0	0.0	0.0	0.048	0.0	1.0	0.05	47.0	54.0	65.0	47.0	
1676232218.2364736	6.145	0.05	0.048	0.0	0.0	0.0	0.0	1.0	0.05	47.0	53.0	65.0	47.0	
1676232218.436744	6.145	0.05	0.0	0.0	0.0	0.048	0.0	1.0	0.053	47.0	53.0	64.0	47.0	
1676232218.637069	5.653	0.158	0.0	0.0	0.0	0.05	0.0	1.0	0.0	47.0	55.0	65.0	47.0	
1676232218.8373628	5.653	0.316	0.0	0.0	0.0	0.0	0.17600000000000002	1.0	0.0	47.0	55.0	65.0	47.0	
1676232219.037652	5.653	0.263	0.0	0.0	0.0	0.0	0.11800000000000001	1.0	0.048	47.0	54.0	65.0	47.0	
1676232219.2379508	5.653	0.368	0.857	0.0	0.0	0.0	0.067	1.0	0.0	47.0	55.0	65.0	47.0	
1676232219.4382415	5.653	0.316	0.263	0.048	0.0	0.0	0.222	1.0	0.14300000000000002	47.0	56.0	65.0	47.0	
1676232219.6385257	6.168	0.25	0.0	0.0	0.0	0.048	0.111	1.0	0.0	47.0	54.0	65.0	47.0	
1676232219.8388023	6.168	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.05	46.0	53.0	65.0	47.0	
1676232220.0390935	6.168	0.095	0.0	0.0	0.048	0.048	0.0	1.0	0.0	46.0	53.0	64.0	47.0	
1676232220.2393742	6.168	0.0	0.0	0.0	0.0	0.05	0.048	1.0	0.0	46.0	53.0	64.0	47.0	
1676232220.4396768	6.168	0.263	0.0	0.0	0.0	0.05	0.11800000000000001	1.0	0.14300000000000002	47.0	54.0	64.0	47.0	
1676232220.6399584	5.962	0.368	0.0	0.0	0.0	0.053	0.17600000000000002	1.0	0.053	48.0	55.0	64.0	47.0	
1676232220.8402543	5.962	0.368	0.2	0.0	0.0	0.05	0.11800000000000001	1.0	0.095	47.0	55.0	64.0	47.0	
1676232221.0405698	5.962	0.35	0.95	0.05	0.05	0.15	0.17600000000000002	1.0	0.0	47.0	55.0	64.0	47.0	
1676232221.2408714	5.962	0.316	0.0	0.0	0.0	0.053	0.25	1.0	0.13	47.0	55.0	65.0	47.0	
1676232221.441188	5.962	0.42100000000000004	0.0	0.0	0.0	0.095	0.187	1.0	0.0	47.0	55.0	65.0	47.0	
1676232221.6414816	6.279	0.316	0.0	0.0	0.0	0.158	0.067	1.0	0.0	47.0	55.0	65.0	47.0	
1676232221.8417654	6.279	0.368	0.0	0.0	0.0	0.048	0.222	1.0	0.0	47.0	55.0	65.0	47.0	
1676232222.042033	6.279	0.222	0.0	0.048	0.0	0.0	0.111	1.0	0.053	47.0	54.0	65.0	47.0	
1676232222.242322	6.279	0.05	0.0	0.0	0.0	0.05	0.0	1.0	0.048	46.0	53.0	64.0	46.0	
1676232222.442607	6.279	0.25	0.0	0.0	0.0	0.048	0.21100000000000002	1.0	0.05	46.0	55.0	64.0	46.0	
1676232222.6429183	6.279	0.3	0.5710000000000001	0.0	0.0	0.0	0.11800000000000001	1.0	0.1	46.0	54.0	64.0	46.0	
1676232222.843211	5.79	0.294	0.632	0.05	0.0	0.053	0.063	1.0	0.0	47.0	54.0	64.0	47.0	
1676232223.043498	5.79	0.368	0.0	0.0	0.0	0.0	0.17600000000000002	1.0	0.0	46.0	54.0	64.0	46.0	
1676232223.243798	5.79	0.316	0.0	0.0	0.0	0.182	0.17600000000000002	1.0	0.05	47.0	55.0	64.0	46.0	
1676232223.444101	5.79	0.3	0.0	0.0	0.0	0.0	0.11800000000000001	1.0	0.0	47.0	54.0	64.0	46.0	
1676232223.6443863	6.183	0.368	0.0	0.0	0.0	0.136	0.125	1.0	0.05	47.0	54.0	64.0	46.0	
1676232223.8446755	6.183	0.278	0.05	0.0	0.0	0.0	0.25	1.0	0.053	46.0	54.0	64.0	46.0	
1676232224.0449557	6.183	0.263	0.0	0.0	0.0	0.05	0.11800000000000001	0.3	0.048	46.0	49.0	51.0	45.0	
1676232224.2452252	6.183	0.095	0.0	0.0	0.0	0.0	0.048	0.0	0.0	44.0	46.0	47.0	43.0	
1676232224.4454875	6.183	0.158	0.9	0.0	0.0	0.0	0.105	0.0	0.095	43.0	46.0	46.0	42.0	
1676232224.6457818	3.168	0.316	0.21100000000000002	0.05	0.0	0.05	0.0	0.65	0.048	44.0	50.0	58.0	43.0	
1676232224.8460865	3.168	0.316	0.0	0.0	0.0	0.05	0.25	1.0	0.1	45.0	51.0	61.0	44.0	
1676232225.0463707	3.168	0.316	0.0	0.048	0.0	0.0	0.125	1.0	0.053	45.0	52.0	62.0	45.0	
1676232225.2466547	3.168	0.316	0.0	0.0	0.048	0.0	0.067	1.0	0.0	45.0	53.0	62.0	45.0	
1676232225.4469504	3.168	0.316	0.0	0.0	0.0	0.05	0.059000000000000004	1.0	0.1	45.0	53.0	63.0	46.0	
1676232225.6472397	6.065	0.368	0.0	0.0	0.0	0.095	0.0	1.0	0.05	46.0	54.0	63.0	45.0	
1676232225.8475325	6.065	0.263	0.0	0.0	0.0	0.0	0.059000000000000004	1.0	0.0	45.0	53.0	63.0	45.0	
1676232226.0478277	6.065	0.25	0.263	0.0	0.0	0.0	0.16699999999999998	1.0	0.0	45.0	53.0	63.0	45.0	
1676232226.2481217	6.065	0.33299999999999996	0.8640000000000001	0.0	0.0	0.05	0.11800000000000001	1.0	0.1	46.0	53.0	63.0	45.0	
1676232226.4484067	6.065	0.316	0.0	0.0	0.0	0.0	0.125	1.0	0.095	45.0	54.0	63.0	45.0	
1676232226.6486912	6.099	0.35	0.0	0.0	0.0	0.16699999999999998	0.222	1.0	0.0	46.0	54.0	63.0	45.0	
1676232226.8489861	6.099	0.278	0.0	0.0	0.0	0.0	0.063	1.0	0.05	45.0	54.0	63.0	45.0	
1676232227.049269	6.099	0.3	0.0	0.05	0.05	0.0	0.16699999999999998	1.0	0.1	45.0	53.0	63.0	46.0	
1676232227.2495534	6.099	0.222	0.0	0.0	0.0	0.0	0.158	1.0	0.0	46.0	53.0	63.0	46.0	
1676232227.4498396	6.099	0.368	0.0	0.048	0.0	0.05	0.067	1.0	0.0	46.0	53.0	63.0	46.0	
1676232227.6501067	6.034	0.35	0.0	0.0	0.0	0.0	0.125	1.0	0.05	46.0	53.0	63.0	45.0	
1676232227.8504112	6.034	0.278	0.684	0.0	0.0	0.05	0.11800000000000001	1.0	0.053	46.0	54.0	63.0	45.0	
1676232228.0506928	6.034	0.25	0.45	0.0	0.0	0.05	0.059000000000000004	1.0	0.05	45.0	53.0	63.0	45.0	
1676232228.250975	6.034	0.316	0.0	0.0	0.0	0.0	0.067	1.0	0.0	46.0	53.0	63.0	45.0	
1676232228.4512632	6.034	0.4	0.0	0.0	0.0	0.05	0.11800000000000001	1.0	0.2	46.0	53.0	63.0	46.0	
1676232228.6515381	6.034	0.263	0.0	0.0	0.0	0.05	0.0	1.0	0.063	46.0	52.0	63.0	46.0	
1676232228.8518083	6.271	0.316	0.0	0.0	0.0	0.05	0.0	1.0	0.16699999999999998	45.0	52.0	63.0	47.0	
1676232229.0521114	6.271	0.21100000000000002	0.0	0.048	0.0	0.053	0.095	1.0	0.1	47.0	52.0	63.0	45.0	
