time	W	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7
1676254149.2736201	12.252	0.095	0.048	0.0	0.105	0.9	0.9470000000000001	0.9	1.0	72.0	78.0	79.0	68.0	
1676254149.4741042	12.252	0.0	0.0	0.0	0.1	0.95	0.95	0.9470000000000001	1.0	72.0	79.0	80.0	68.0	
1676254149.6746407	12.252	0.1	0.05	0.1	0.14300000000000002	0.9	0.905	0.9	1.0	71.0	78.0	80.0	68.0	
1676254149.8751183	12.252	0.0	0.0	0.1	0.105	0.95	0.9470000000000001	0.95	1.0	72.0	79.0	80.0	68.0	
1676254150.075643	12.703	0.25	0.05	0.05	0.19	0.9	0.9	0.905	1.0	72.0	78.0	79.0	68.0	
1676254150.2761276	12.703	0.053	0.0	0.0	0.105	0.95	0.95	0.9470000000000001	1.0	72.0	79.0	80.0	68.0	
1676254150.476628	12.703	0.15	0.053	0.0	0.182	0.895	0.85	0.895	1.0	71.0	78.0	80.0	68.0	
1676254150.6772835	12.703	0.16699999999999998	0.0	0.3	0.158	0.9520000000000001	1.0	0.905	0.9520000000000001	72.0	79.0	80.0	67.0	
1676254150.8777988	12.703	0.15	0.0	0.053	0.158	1.0	0.857	0.895	0.895	72.0	77.0	78.0	66.0	
1676254151.0783124	12.302	0.055999999999999994	0.0	0.1	0.15	1.0	0.9520000000000001	0.95	0.95	72.0	78.0	79.0	67.0	
1676254151.278777	12.302	0.053	0.0	0.0	0.15	1.0	0.95	0.95	0.95	71.0	78.0	78.0	65.0	
1676254151.4792616	12.302	0.111	0.05	0.1	0.15	1.0	0.8420000000000001	0.85	0.85	72.0	78.0	79.0	67.0	
1676254151.6797678	12.302	0.15	0.05	0.0	0.2	0.955	0.95	0.95	0.905	72.0	78.0	79.0	67.0	
1676254151.8802667	11.741	0.105	0.0	0.0	0.2	1.0	0.895	0.9	0.895	72.0	78.0	79.0	67.0	
1676254152.0807476	11.741	0.05	0.0	0.0	0.14300000000000002	1.0	0.95	0.9470000000000001	0.95	72.0	79.0	80.0	67.0	
1676254152.2812412	11.741	0.053	0.053	0.05	0.059000000000000004	0.95	0.85	0.905	0.85	72.0	78.0	79.0	67.0	
1676254152.4817195	11.741	0.059000000000000004	0.0	0.0	0.1	1.0	0.95	0.95	0.95	72.0	79.0	80.0	67.0	
1676254152.6822166	11.741	0.16699999999999998	0.053	0.05	0.23800000000000002	1.0	0.85	0.85	0.9	72.0	78.0	79.0	67.0	
1676254152.8827007	12.493	0.1	0.1	0.095	0.105	1.0	0.95	0.9470000000000001	0.9470000000000001	72.0	78.0	79.0	67.0	
1676254153.083189	12.493	0.1	0.0	0.0	0.105	0.9520000000000001	0.8420000000000001	0.905	0.85	71.0	78.0	79.0	67.0	
1676254153.2836645	12.493	0.16699999999999998	0.05	0.0	0.182	1.0	0.9520000000000001	0.9470000000000001	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254153.4841516	12.493	0.105	0.053	0.0	0.111	1.0	0.85	0.857	0.85	72.0	78.0	79.0	67.0	
1676254153.6846638	12.493	0.125	0.0	0.095	0.2	1.0	0.9470000000000001	0.9470000000000001	0.95	72.0	79.0	80.0	67.0	
1676254153.8851604	12.912	0.16699999999999998	0.21100000000000002	0.0	0.1	0.8420000000000001	0.8420000000000001	0.895	1.0	71.0	77.0	79.0	68.0	
1676254154.0856519	12.912	0.15	0.0	0.05	0.15	0.9470000000000001	0.95	0.9520000000000001	1.0	71.0	78.0	79.0	68.0	
1676254154.2861328	12.912	0.055999999999999994	0.095	0.0	0.1	0.85	0.857	0.857	1.0	69.0	77.0	78.0	68.0	
1676254154.4866114	12.912	0.0	0.0	0.0	0.105	0.9	0.9520000000000001	0.95	1.0	70.0	78.0	79.0	67.0	
1676254154.68711	12.912	0.053	0.05	0.182	0.2	0.905	0.905	0.9470000000000001	0.95	70.0	77.0	79.0	67.0	
1676254154.8875852	12.912	0.0	0.0	0.0	0.14300000000000002	0.9	0.895	0.9	1.0	71.0	78.0	79.0	68.0	
1676254155.088076	12.607	0.105	0.0	0.05	0.105	0.95	0.905	0.9520000000000001	1.0	70.0	77.0	78.0	68.0	
1676254155.288569	12.607	0.059000000000000004	0.095	0.0	0.14300000000000002	0.85	0.905	0.8640000000000001	0.9470000000000001	68.0	77.0	78.0	66.0	
1676254155.4891734	12.607	0.111	0.0	0.0	0.105	0.9470000000000001	0.9440000000000001	0.9470000000000001	0.9520000000000001	72.0	78.0	79.0	67.0	
1676254155.6896887	12.607	0.105	0.105	0.055999999999999994	0.15	0.85	0.85	0.857	1.0	71.0	78.0	79.0	67.0	
1676254155.8901722	11.848	0.15	0.05	0.05	0.15	0.95	0.9520000000000001	1.0	1.0	72.0	79.0	80.0	68.0	
1676254156.0906532	11.848	0.055999999999999994	0.0	0.0	0.15	0.85	0.889	0.85	1.0	70.0	77.0	78.0	67.0	
1676254156.29111	11.848	0.2	0.05	0.0	0.111	0.95	0.95	0.95	1.0	71.0	78.0	79.0	68.0	
1676254156.4915771	11.848	0.055999999999999994	0.0	0.055999999999999994	0.1	0.9	0.857	0.8640000000000001	1.0	71.0	78.0	79.0	68.0	
1676254156.6920805	11.848	0.105	0.0	0.1	0.28600000000000003	0.95	0.9470000000000001	0.9470000000000001	1.0	72.0	78.0	80.0	68.0	
1676254156.8925989	12.351	0.111	0.095	0.0	0.19	0.833	0.895	0.833	0.895	71.0	77.0	78.0	67.0	
1676254157.093189	12.351	0.1	0.0	0.0	0.15	0.9520000000000001	0.905	0.9520000000000001	0.95	71.0	78.0	79.0	68.0	
1676254157.293682	12.351	0.111	0.0	0.05	0.15	0.9	0.95	0.9	1.0	68.0	75.0	74.0	65.0	
1676254157.4941676	12.351	0.105	0.0	0.1	0.1	0.7140000000000001	0.7	0.684	0.762	70.0	76.0	77.0	66.0	
1676254157.6946793	12.351	0.23800000000000002	0.053	0.1	0.2	0.95	0.9470000000000001	0.9470000000000001	0.9520000000000001	71.0	77.0	78.0	67.0	
1676254157.8951752	11.798	0.2	0.0	0.0	0.15	0.7	0.682	0.667	0.7	69.0	74.0	75.0	64.0	
1676254158.0956388	11.798	0.055999999999999994	0.05	0.0	0.105	0.9470000000000001	1.0	0.9470000000000001	0.9470000000000001	70.0	77.0	78.0	66.0	
1676254158.2961297	11.798	0.158	0.053	0.048	0.15	0.905	1.0	0.95	0.9470000000000001	67.0	75.0	74.0	63.0	
1676254158.496623	11.798	0.17600000000000002	0.0	0.0	0.1	0.789	0.789	0.667	0.667	70.0	76.0	77.0	65.0	
1676254158.6972067	11.798	0.16699999999999998	0.0	0.053	0.105	0.95	1.0	0.95	0.95	70.0	77.0	78.0	66.0	
1676254158.8976936	11.798	0.1	0.0	0.0	0.1	0.6	0.667	0.737	0.632	67.0	73.0	75.0	63.0	
1676254159.0981922	11.099	0.055999999999999994	0.0	0.095	0.105	0.9470000000000001	1.0	0.9470000000000001	0.905	70.0	76.0	77.0	65.0	
1676254159.2986574	11.099	0.1	0.0	0.0	0.14300000000000002	0.905	1.0	0.9520000000000001	0.95	66.0	75.0	75.0	63.0	
1676254159.4991317	11.099	0.158	0.05	0.048	0.105	0.684	0.75	0.7140000000000001	0.667	69.0	75.0	76.0	65.0	
1676254159.699639	11.099	0.16699999999999998	0.0	0.053	0.2	0.9520000000000001	1.0	0.95	0.9470000000000001	70.0	77.0	78.0	66.0	
1676254159.90137	11.099	0.111	0.05	0.0	0.14300000000000002	0.65	0.65	0.737	0.684	67.0	73.0	74.0	63.0	
1676254160.1019506	11.099	0.263	0.0	0.048	0.05	1.0	0.95	0.9470000000000001	0.909	70.0	76.0	77.0	65.0	
1676254160.3024368	11.099	0.35	0.0	0.048	0.0	0.95	0.895	0.905	0.895	69.0	74.0	73.0	64.0	
1676254160.5030284	11.099	0.316	0.0	0.05	0.0	0.722	0.81	0.632	0.684	69.0	75.0	76.0	64.0	
1676254160.7035234	11.099	0.105	0.0	0.05	0.1	0.9520000000000001	1.0	0.95	0.9470000000000001	70.0	77.0	77.0	66.0	
1676254160.9040356	11.099	0.21100000000000002	0.053	0.0	0.0	0.632	0.682	0.737	0.65	68.0	73.0	75.0	63.0	
1676254161.1045282	11.099	0.21100000000000002	0.048	0.0	0.0	0.95	1.0	0.95	0.95	69.0	76.0	77.0	65.0	
1676254161.3051393	11.099	0.28600000000000003	0.0	0.0	0.0	0.857	0.895	0.857	0.857	64.0	73.0	74.0	63.0	
1676254161.5056307	11.099	0.263	0.055999999999999994	0.0	0.0	0.684	0.8	0.75	0.7	68.0	74.0	76.0	64.0	
1676254161.7061398	11.099	0.222	0.0	0.19	0.053	0.9520000000000001	0.955	1.0	0.955	70.0	76.0	77.0	65.0	
1676254161.9067538	11.099	0.25	0.136	0.053	0.05	0.65	0.684	0.667	0.75	67.0	73.0	74.0	63.0	
1676254162.1072679	11.099	0.158	0.05	0.0	0.0	0.9520000000000001	0.95	1.0	0.95	69.0	76.0	77.0	65.0	
1676254162.3077888	10.077	0.278	0.0	0.0	0.048	0.85	0.8	1.0	0.85	65.0	73.0	75.0	64.0	
1676254162.5080793	10.077	0.14300000000000002	0.0	0.0	0.0	0.789	0.737	0.7140000000000001	0.737	69.0	74.0	75.0	64.0	
1676254162.7083626	10.412	0.059000000000000004	0.105	0.095	0.053	1.0	0.9	0.95	0.95	70.0	76.0	77.0	65.0	
1676254162.9086552	10.412	0.25	0.05	0.048	0.1	0.7	0.727	0.65	0.65	66.0	72.0	73.0	62.0	
1676254163.108944	10.412	0.0	0.0	0.0	0.0	0.95	0.9440000000000001	0.9470000000000001	0.9470000000000001	69.0	75.0	76.0	65.0	
1676254163.309082	10.412	0.14300000000000002	0.05	0.0	0.0	0.9520000000000001	0.9520000000000001	0.9520000000000001	0.909	70.0	76.0	77.0	65.0	
1676254163.5093706	10.412	0.105	0.0	0.0	0.0	0.667	0.737	0.667	0.65	68.0	74.0	75.0	64.0	
1676254163.7096539	10.412	0.111	0.0	0.053	0.048	0.95	0.95	0.9470000000000001	0.9440000000000001	70.0	75.0	77.0	65.0	
1676254163.9099593	11.725	0.16699999999999998	0.14300000000000002	0.0	0.0	0.789	0.75	0.7	0.7	66.0	72.0	72.0	62.0	
1676254164.1102512	11.725	0.14300000000000002	0.0	0.05	0.0	0.95	0.905	0.9	0.909	69.0	75.0	76.0	65.0	
1676254164.3105342	11.725	0.11800000000000001	0.0	0.0	0.0	1.0	0.9470000000000001	0.95	0.9470000000000001	70.0	76.0	77.0	65.0	
1676254164.51083	11.725	0.111	0.053	0.048	0.05	0.65	0.7	0.632	0.55	66.0	73.0	72.0	61.0	
1676254164.71125	11.725	0.21100000000000002	0.053	0.05	0.05	0.9520000000000001	0.9520000000000001	1.0	0.9520000000000001	69.0	75.0	77.0	64.0	
1676254164.911647	10.909	0.235	0.053	0.0	0.0	0.8	0.8	0.895	0.8420000000000001	64.0	72.0	72.0	62.0	
1676254165.1119382	10.909	0.15	0.0	0.0	0.0	0.8	0.8420000000000001	0.85	0.85	69.0	75.0	76.0	65.0	
1676254165.3122158	10.909	0.16699999999999998	0.0	0.0	0.0	0.9520000000000001	0.9520000000000001	1.0	0.9520000000000001	70.0	76.0	78.0	65.0	
1676254165.5125036	10.909	0.2	0.05	0.0	0.0	0.632	0.6	0.75	0.684	67.0	72.0	74.0	63.0	
1676254165.7127879	10.909	0.111	0.0	0.05	0.1	0.95	0.895	1.0	0.9	69.0	75.0	77.0	65.0	
1676254165.9130914	10.458	0.17600000000000002	0.0	0.05	0.0	0.857	0.9	0.9470000000000001	0.857	65.0	74.0	74.0	63.0	
1676254166.1133854	10.458	0.055999999999999994	0.0	0.0	0.053	0.706	0.7	0.75	0.737	67.0	73.0	75.0	63.0	
1676254166.3136668	10.458	0.105	0.0	0.0	0.0	0.905	0.95	0.9520000000000001	0.95	69.0	76.0	77.0	65.0	
1676254166.513964	10.458	0.053	0.0	0.0	0.0	0.765	0.65	0.667	0.737	66.0	70.0	71.0	61.0	
1676254166.7143514	11.832	0.25	0.095	0.0	0.095	0.9570000000000001	0.909	0.95	1.0	68.0	75.0	76.0	65.0	
1676254166.9148471	11.832	0.235	0.0	0.05	0.0	0.95	0.95	0.95	1.0	70.0	75.0	77.0	66.0	
1676254167.1154358	11.832	0.222	0.0	0.048	0.05	0.727	0.7	0.667	0.75	68.0	74.0	75.0	65.0	
1676254167.3159208	11.832	0.263	0.05	0.0	0.0	0.9470000000000001	0.9	0.95	1.0	69.0	75.0	77.0	66.0	
1676254167.5164058	11.832	0.316	0.05	0.0	0.05	0.75	0.65	0.667	0.684	66.0	72.0	73.0	63.0	
1676254167.716926	11.832	0.316	0.105	0.0	0.1	0.9520000000000001	0.9	0.895	0.9520000000000001	69.0	75.0	76.0	65.0	
1676254167.9174159	10.504	0.16699999999999998	0.19	0.0	0.0	0.95	0.95	0.95	1.0	70.0	76.0	77.0	66.0	
1676254168.117903	10.504	0.105	0.055999999999999994	0.0	0.0	0.75	0.636	0.65	0.667	68.0	74.0	75.0	64.0	
1676254168.3183792	10.504	0.0	0.14300000000000002	0.0	0.048	0.95	0.95	0.95	1.0	69.0	76.0	77.0	65.0	
1676254168.5187836	10.504	0.25	0.105	0.0	0.0	0.7140000000000001	0.632	0.7	0.773	63.0	70.0	71.0	62.0	
1676254168.7190685	10.504	0.055999999999999994	0.05	0.15	0.1	0.9470000000000001	0.95	0.9	0.895	69.0	75.0	76.0	64.0	
1676254168.9193504	10.588	0.235	0.0	0.0	0.05	0.9520000000000001	1.0	0.9470000000000001	0.9520000000000001	70.0	76.0	77.0	65.0	
1676254169.119637	10.588	0.263	0.0	0.0	0.0	0.588	0.75	0.7140000000000001	0.7	68.0	74.0	74.0	63.0	
1676254169.3199213	10.588	0.16699999999999998	0.0	0.0	0.0	0.9	0.95	0.95	0.9	69.0	75.0	76.0	65.0	
1676254169.5202198	10.588	0.16699999999999998	0.0	0.0	0.0	0.619	0.75	0.75	0.7	63.0	70.0	71.0	61.0	
1676254169.720508	10.588	0.1	0.05	0.053	0.053	0.95	0.9	0.95	0.95	69.0	75.0	76.0	64.0	
1676254169.9207904	12.428	0.111	0.053	0.0	0.0	0.9470000000000001	0.9	1.0	0.9	70.0	76.0	78.0	65.0	
1676254170.1212614	12.428	0.15	0.0	0.0	0.048	0.727	0.632	0.684	0.682	68.0	74.0	75.0	64.0	
1676254170.3217237	12.428	0.316	0.0	0.0	0.0	1.0	0.9470000000000001	0.9470000000000001	0.9470000000000001	70.0	75.0	77.0	65.0	
1676254170.5222023	12.428	0.16699999999999998	0.15	0.0	0.048	0.8	0.75	0.7140000000000001	0.65	68.0	73.0	74.0	63.0	
1676254170.722702	10.928	0.21100000000000002	0.35	0.25	0.055999999999999994	0.95	0.95	0.905	0.95	69.0	75.0	76.0	65.0	
1676254170.9231985	10.928	0.2	0.15	0.05	0.05	0.9520000000000001	0.8	0.75	0.75	64.0	72.0	70.0	60.0	
1676254171.123679	10.928	0.111	0.15	0.0	0.0	0.8420000000000001	0.789	0.75	0.75	68.0	73.0	74.0	63.0	
1676254171.3241546	10.928	0.11800000000000001	0.105	0.0	0.0	1.0	0.95	0.9470000000000001	0.95	70.0	75.0	76.0	64.0	
1676254171.5246215	10.928	0.15	0.14300000000000002	0.0	0.0	0.737	0.632	0.636	0.65	67.0	73.0	74.0	63.0	
1676254171.7253227	10.928	0.0	0.105	0.0	0.095	0.95	0.95	1.0	0.95	69.0	75.0	77.0	65.0	
1676254171.9293492	10.928	0.1	0.0	0.1	0.0	0.632	0.727	0.737	0.65	66.0	72.0	73.0	62.0	
1676254172.1299725	10.283	0.3	0.05	0.0	0.05	1.0	0.9520000000000001	0.9520000000000001	0.95	69.0	75.0	76.0	64.0	
1676254172.3303835	10.283	0.294	0.111	0.05	0.05	0.9	0.895	0.833	0.8	67.0	73.0	72.0	61.0	
1676254172.5308127	10.283	0.15	0.095	0.048	0.0	0.762	0.7	0.7	0.667	68.0	73.0	74.0	64.0	
1676254172.7313392	10.283	0.2	0.0	0.28600000000000003	0.053	1.0	0.95	0.9520000000000001	0.9520000000000001	69.0	75.0	76.0	65.0	
1676254172.9318476	10.065	0.158	0.053	0.15	0.05	0.789	0.7	0.619	0.65	67.0	72.0	73.0	63.0	
1676254173.1323369	10.065	0.0	0.0	0.105	0.0	0.9520000000000001	0.95	0.9470000000000001	0.9470000000000001	69.0	75.0	76.0	64.0	
1676254173.3328416	10.065	0.1	0.05	0.14300000000000002	0.053	0.85	0.7	0.7	0.7140000000000001	64.0	69.0	69.0	60.0	
1676254173.5333445	10.065	0.105	0.25	0.19	0.053	0.9470000000000001	0.85	0.895	0.895	69.0	74.0	75.0	64.0	
1676254173.733861	10.065	0.111	0.0	0.053	0.28600000000000003	0.9520000000000001	0.9470000000000001	0.909	0.9	68.0	72.0	74.0	63.0	
1676254173.934509	10.97	0.316	0.1	0.0	0.05	0.75	0.6	0.778	0.65	68.0	73.0	75.0	64.0	
1676254174.1351132	10.97	0.25	0.0	0.095	0.0	1.0	0.95	0.95	0.95	70.0	75.0	76.0	65.0	
1676254174.3370962	10.97	0.21100000000000002	0.2	0.0	0.0	0.737	0.7140000000000001	0.619	0.667	66.0	71.0	72.0	62.0	
1676254174.537377	10.97	0.105	0.21100000000000002	0.0	0.05	0.95	0.95	1.0	0.9470000000000001	69.0	75.0	76.0	64.0	
1676254174.737661	10.97	0.055999999999999994	0.0	0.053	0.0	0.895	0.85	0.905	0.85	66.0	74.0	74.0	62.0	
1676254174.9379497	10.508	0.2	0.28600000000000003	0.095	0.0	0.7	0.684	0.81	0.722	68.0	74.0	75.0	64.0	
1676254175.1382296	10.508	0.0	0.0	0.05	0.0	0.95	0.95	1.0	0.95	69.0	75.0	77.0	64.0	
1676254175.3385353	10.508	0.158	0.158	0.0	0.0	0.65	0.55	0.75	0.6	63.0	70.0	72.0	61.0	
1676254175.5389109	10.508	0.278	0.105	0.095	0.0	0.95	1.0	0.95	0.9520000000000001	68.0	74.0	75.0	64.0	
1676254175.739208	10.508	0.095	0.05	0.053	0.0	0.9520000000000001	1.0	0.905	0.9	69.0	76.0	77.0	65.0	
1676254175.9396362	10.508	0.053	0.0	0.0	0.0	0.667	0.65	0.684	0.65	68.0	74.0	75.0	63.0	
1676254176.1401315	10.023	0.1	0.19	0.05	0.048	1.0	0.95	0.9520000000000001	0.95	70.0	75.0	76.0	65.0	
1676254176.3406262	10.023	0.15	0.15	0.3	0.0	0.778	0.722	0.65	0.65	67.0	72.0	73.0	62.0	
1676254176.5411382	10.023	0.158	0.15	0.0	0.0	0.9520000000000001	1.0	0.95	0.95	69.0	75.0	76.0	64.0	
1676254176.7416134	11.966	0.23800000000000002	0.25	0.1	0.048	0.9	0.905	0.905	0.895	64.0	74.0	74.0	61.0	
1676254176.9421268	11.966	0.444	0.105	0.053	0.1	0.7	0.7140000000000001	0.778	0.619	68.0	73.0	74.0	63.0	
1676254177.1426215	11.966	0.055999999999999994	0.105	0.0	0.053	1.0	0.95	0.95	0.95	70.0	75.0	76.0	64.0	
1676254177.343113	11.966	0.273	0.19	0.095	0.05	0.789	0.7140000000000001	0.65	0.65	66.0	71.0	72.0	62.0	
1676254177.543591	11.966	0.062	0.111	0.05	0.0	1.0	0.9470000000000001	0.95	0.95	69.0	75.0	76.0	64.0	
1676254177.7440963	11.966	0.2	0.15	0.055999999999999994	0.0	1.0	0.905	0.9520000000000001	0.9470000000000001	67.0	73.0	73.0	63.0	
1676254177.944582	10.393	0.16699999999999998	0.19	0.05	0.05	0.737	0.722	0.6	0.65	67.0	74.0	74.0	63.0	
1676254178.1451814	10.393	0.053	0.15	0.0	0.053	0.9	1.0	0.9470000000000001	0.95	69.0	76.0	76.0	65.0	
1676254178.3456566	10.393	0.111	0.053	0.053	0.0	0.632	0.7	0.667	0.7140000000000001	65.0	72.0	73.0	62.0	
1676254178.5461695	10.393	0.263	0.23800000000000002	0.25	0.05	0.9	0.9	0.95	0.95	68.0	74.0	76.0	64.0	
1676254178.7466977	10.161	0.263	0.2	0.05	0.05	0.955	0.9520000000000001	1.0	0.9520000000000001	69.0	76.0	77.0	65.0	
1676254178.9471836	10.161	0.105	0.15	0.158	0.0	0.619	0.632	0.737	0.7	68.0	73.0	75.0	64.0	
1676254179.1476583	10.161	0.15	0.105	0.0	0.0	0.9470000000000001	0.95	1.0	0.95	69.0	75.0	77.0	65.0	
1676254179.3481355	10.161	0.105	0.05	0.14300000000000002	0.14300000000000002	0.737	0.684	0.75	0.7	62.0	70.0	70.0	60.0	
1676254179.5486035	10.161	0.0	0.05	0.105	0.0	0.9	0.905	0.895	0.857	69.0	75.0	76.0	64.0	
1676254179.7492654	11.84	0.2	0.0	0.304	0.1	1.0	0.9520000000000001	0.9520000000000001	0.9520000000000001	70.0	76.0	77.0	65.0	
1676254179.9497454	11.84	0.111	0.0	0.0	0.105	0.7	0.632	0.6	0.611	68.0	73.0	74.0	63.0	
1676254180.150232	11.84	0.105	0.105	0.21100000000000002	0.15	1.0	0.95	0.95	0.9	69.0	75.0	76.0	64.0	
1676254180.3507066	11.84	0.23800000000000002	0.1	0.0	0.053	0.737	0.9	0.75	0.75	63.0	71.0	70.0	60.0	
1676254180.5511956	11.84	0.2	0.0	0.1	0.15	0.8	0.905	0.8	0.857	68.0	74.0	75.0	64.0	
1676254180.751707	10.447	0.19	0.055999999999999994	0.05	0.23800000000000002	0.95	0.95	0.95	1.0	69.0	75.0	76.0	65.0	
1676254180.95222	10.447	0.059000000000000004	0.05	0.0	0.158	0.762	0.579	0.65	0.667	68.0	73.0	74.0	63.0	
1676254181.1527138	10.447	0.15	0.05	0.048	0.19	1.0	0.95	0.95	0.95	69.0	75.0	76.0	64.0	
1676254181.353194	10.447	0.111	0.0	0.0	0.1	0.889	0.8420000000000001	0.75	0.75	64.0	70.0	70.0	60.0	
1676254181.5536711	10.447	0.14300000000000002	0.0	0.1	0.158	0.857	0.85	0.8	0.81	68.0	75.0	75.0	64.0	
1676254181.754186	10.447	0.05	0.15	0.055999999999999994	0.158	0.85	0.85	1.0	0.95	69.0	75.0	77.0	65.0	
1676254181.9547112	10.447	0.0	0.25	0.182	0.2	0.4	0.45	0.47600000000000003	0.368	59.0	63.0	64.0	56.0	
1676254182.1552117	10.447	0.25	0.15	0.136	0.15	0.273	0.095	0.1	0.28600000000000003	54.0	57.0	58.0	52.0	
1676254182.3556733	10.447	0.05	0.0	0.0	0.15	0.0	0.0	0.0	0.0	50.0	53.0	54.0	49.0	
1676254182.5561316	10.706	0.05	0.0	0.0	0.14300000000000002	0.0	0.0	0.0	0.0	48.0	50.0	51.0	47.0	
1676254182.7566292	10.706	0.05	0.0	0.0	0.158	0.0	0.0	0.0	0.0	47.0	49.0	50.0	46.0	
1676254182.9571207	10.706	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	46.0	47.0	48.0	45.0	
1676254183.1576056	10.706	0.05	0.0	0.048	0.105	0.0	0.0	0.0	0.105	45.0	47.0	48.0	45.0	
1676254183.3580902	10.706	0.05	0.0	0.0	0.1	0.0	0.0	0.0	0.0	45.0	46.0	47.0	44.0	
1676254183.5585535	2.817	0.05	0.0	0.0	0.1	0.0	0.0	0.0	0.0	44.0	45.0	46.0	43.0	
1676254183.759063	2.817	0.0	0.0	0.0	0.304	0.0	0.0	0.0	0.0	43.0	44.0	45.0	42.0	
1676254183.9595315	2.889	0.14300000000000002	0.0	0.0	0.1	0.0	0.0	0.0	0.0	43.0	44.0	44.0	42.0	
1676254184.1600142	2.889	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.0	42.0	43.0	44.0	41.0	
1676254068.074195	1676254184.3604693	
